ID_Incident,WaktuKey,LokasiKey,JenisSeranganKey,TimResponKey,DurasiRespon,JumlahDataTerenam,StatusPenanganan
7306,471,2,6,4,107,99,selesai
7307,160,1,6,11,73,4823,selesai
7308,765,2,3,17,129,1857,selesai
7309,885,3,1,18,426,21,selesai
7310,666,1,4,6,29,1546,pending
7311,1062,1,2,2,432,727,pending
7312,391,2,2,20,36,4182,selesai
7313,420,1,3,17,207,4978,selesai
7314,475,1,1,8,269,1004,selesai
7315,803,1,3,11,313,4613,selesai
7316,1034,3,3,2,483,6984,selesai
7317,756,2,3,11,78,2321,selesai
7318,320,1,3,17,393,6729,selesai
7319,451,3,2,1,417,2577,selesai
7320,579,2,4,2,14,7159,selesai
7321,521,3,3,1,333,3582,selesai
7322,1032,2,3,6,50,7390,selesai
7323,838,1,4,7,367,7939,pending
7324,609,1,4,12,316,3157,pending
7325,515,3,3,5,366,2340,pending
7326,958,3,4,11,92,3467,selesai
7327,377,2,1,12,95,8091,selesai
7328,199,3,6,3,107,7859,selesai
7329,147,3,5,2,322,995,pending
7330,416,3,2,5,397,5630,selesai
7331,616,1,1,4,114,3771,selesai
7332,503,3,5,2,442,8541,selesai
7333,634,1,2,16,210,2603,selesai
7334,539,3,3,20,233,4958,pending
7335,766,1,1,6,161,2454,selesai
7336,177,2,5,12,218,8841,selesai
7337,958,3,5,6,281,767,selesai
7338,706,2,1,4,282,8343,selesai
7339,582,3,2,6,439,6306,selesai
7340,211,3,4,3,130,3007,pending
7341,814,3,5,15,45,2943,selesai
7342,437,1,4,19,68,5016,selesai
7343,555,1,6,17,235,289,pending
7344,15,1,3,3,176,8431,selesai
7345,851,1,4,19,42,6675,selesai
7346,929,1,1,4,218,7483,selesai
7347,218,1,5,13,329,5362,selesai
7348,869,2,4,2,175,8427,selesai
7349,632,3,1,7,52,3547,selesai
7350,795,1,1,17,203,8531,selesai
7351,928,1,1,16,345,9673,selesai
7352,498,3,1,18,302,9178,selesai
7353,880,3,6,9,129,383,selesai
7354,67,2,4,1,96,8381,selesai
7355,219,2,4,12,347,8048,selesai
7356,119,1,2,1,387,7158,selesai
7357,1055,3,5,14,433,9776,selesai
7358,364,1,1,20,70,3598,selesai
7359,1079,2,4,9,258,9431,selesai
7360,709,1,6,18,63,9475,selesai
7361,573,2,2,2,176,3460,selesai
7362,408,2,3,15,66,2225,selesai
7363,211,1,4,14,87,3014,pending
7364,517,3,2,16,30,5861,pending
7365,775,2,2,5,41,5426,selesai
7366,7,2,1,16,256,5967,selesai
7367,207,1,6,20,323,6046,selesai
7368,631,2,3,11,424,6537,selesai
7369,217,1,1,16,209,688,selesai
7370,1074,2,1,20,135,5261,selesai
7371,100,2,2,3,123,6534,pending
7372,842,2,6,17,237,9782,selesai
7373,941,2,2,17,476,7073,selesai
7374,256,3,2,5,407,4494,selesai
7375,94,3,5,1,52,7589,selesai
7376,333,1,6,5,233,8706,selesai
7377,768,2,5,7,361,2681,selesai
7378,1095,2,3,6,77,3915,selesai
7379,547,2,3,7,77,5066,selesai
7380,535,1,1,11,256,1981,pending
7381,475,2,4,4,347,4584,selesai
7382,63,3,1,20,36,7098,selesai
7383,852,1,1,8,206,5859,selesai
7384,132,3,2,4,299,8789,selesai
7385,69,2,5,5,93,4991,selesai
7386,824,1,3,17,209,5066,selesai
7387,729,3,6,16,288,5068,selesai
7388,659,2,5,12,386,3505,selesai
7389,653,1,1,7,86,674,selesai
7390,576,3,2,6,48,9941,selesai
7391,386,2,6,19,459,2140,pending
7392,456,2,4,7,254,2559,pending
7393,490,3,3,14,406,9969,selesai
7394,902,1,5,11,489,6434,selesai
7395,53,1,2,18,185,9721,selesai
7396,10,1,4,9,302,1729,selesai
7397,455,3,4,2,292,8341,pending
7398,839,3,4,5,205,2861,selesai
7399,538,1,1,14,397,7737,selesai
7400,807,1,6,20,168,3025,selesai
7401,488,2,3,1,221,453,selesai
7402,992,2,1,10,397,3901,selesai
7403,733,1,1,20,334,6287,selesai
7404,1002,3,4,9,489,2765,selesai
7405,458,1,5,5,472,8679,selesai
7406,828,1,3,10,22,8070,selesai
7407,251,1,2,10,261,90,pending
7408,751,3,3,13,266,9314,selesai
7409,508,2,5,6,163,1789,selesai
7410,908,1,5,11,373,9838,selesai
7411,1083,1,3,8,385,6807,selesai
7412,709,3,6,9,8,6620,selesai
7413,454,1,5,8,343,5264,selesai
7414,53,1,2,16,478,8745,selesai
7415,99,3,1,14,50,4742,selesai
7416,930,3,1,14,306,2736,selesai
7417,190,3,2,16,316,4986,selesai
7418,238,2,4,7,342,9841,pending
7419,854,2,4,18,268,6717,selesai
7420,126,1,5,1,151,4750,selesai
7421,322,3,5,6,274,7763,selesai
7422,744,3,2,18,144,991,selesai
7423,994,2,1,18,460,9192,pending
7424,953,3,6,16,373,3829,pending
7425,563,3,5,19,45,9716,selesai
7426,269,2,3,9,355,9482,pending
7427,282,1,5,2,363,8397,pending
7428,877,3,6,10,262,9029,selesai
7429,1062,3,4,2,57,7983,selesai
7430,361,3,6,14,411,1210,pending
7431,261,3,1,4,173,4265,selesai
7432,414,1,5,2,126,5991,selesai
7433,555,1,5,9,15,222,pending
7434,663,1,1,16,172,7178,pending
7435,565,2,2,8,438,8786,selesai
7436,952,1,5,4,117,4785,selesai
7437,6,3,2,10,188,6813,selesai
7438,331,3,5,2,184,5342,selesai
7439,660,3,5,17,495,6977,selesai
7440,673,2,4,20,8,9071,selesai
7441,112,3,4,1,283,9632,selesai
7442,354,1,2,5,427,6547,selesai
7443,961,2,2,9,387,5702,selesai
7444,704,1,1,8,313,4698,selesai
7445,1084,3,5,3,266,9752,selesai
7446,321,2,6,12,198,9811,selesai
7447,25,3,2,6,41,9131,selesai
7448,982,2,2,19,183,7130,pending
7449,411,3,2,10,250,6271,selesai
7450,555,3,5,14,269,7747,selesai
7451,785,2,6,17,205,9105,pending
7452,634,1,4,20,264,6773,selesai
7453,203,3,6,15,56,1207,selesai
7454,968,3,2,12,275,2077,selesai
7455,56,3,3,18,17,5594,selesai
7456,437,3,3,10,493,9269,selesai
7457,984,3,5,1,362,671,selesai
7458,351,2,6,15,70,98,selesai
7459,50,3,4,8,306,7022,selesai
7460,887,3,2,20,196,4222,pending
7461,300,1,6,2,171,2090,selesai
7462,684,3,3,11,278,6512,selesai
7463,663,3,5,12,298,9106,selesai
7464,195,3,3,13,444,7944,pending
7465,1045,1,4,5,468,8713,selesai
7466,898,1,2,11,285,6528,selesai
7467,347,3,5,16,221,6425,selesai
7468,587,1,5,1,382,2809,selesai
7469,1090,2,2,15,341,6644,selesai
7470,691,3,1,1,225,1824,pending
7471,326,1,2,17,50,2980,selesai
7472,1002,3,4,20,409,4203,pending
7473,854,3,1,1,220,4566,selesai
7474,518,2,4,1,232,5829,selesai
7475,1089,2,2,15,133,5651,selesai
7476,158,2,6,20,285,1461,pending
7477,801,1,1,15,109,3227,pending
7478,721,2,6,15,348,1143,pending
7479,794,3,1,2,154,2812,selesai
7480,546,2,1,2,184,6010,selesai
7481,827,3,3,16,132,2572,selesai
7482,584,3,6,19,6,3226,selesai
7483,509,3,2,10,400,8293,selesai
7484,214,3,1,11,218,6235,selesai
7485,839,2,2,19,262,2110,selesai
7486,240,3,4,18,121,437,selesai
7487,1035,3,5,20,232,3064,selesai
7488,511,1,5,12,252,7733,selesai
7489,915,3,4,8,252,6736,selesai
7490,764,1,3,17,24,953,selesai
7491,50,1,3,4,446,3206,selesai
7492,440,1,1,13,403,1454,selesai
7493,606,3,6,6,33,1397,selesai
7494,885,1,1,2,79,7687,selesai
7495,664,1,4,16,381,8442,selesai
7496,683,1,1,1,393,6739,selesai
7497,885,2,2,9,294,5680,selesai
7498,143,2,3,17,241,7000,selesai
7499,121,1,4,3,105,2592,selesai
7500,1015,2,1,7,374,9502,selesai
7501,770,3,3,12,108,6615,selesai
7502,74,3,2,18,379,4490,pending
7503,40,1,3,12,138,1010,pending
7504,951,1,5,10,375,9378,selesai
7505,168,2,5,15,85,921,selesai
7506,101,3,5,7,95,5111,pending
7507,575,1,2,10,145,9975,selesai
7508,851,2,4,17,168,8302,selesai
7509,318,3,4,5,386,8715,selesai
7510,685,3,5,20,220,9546,selesai
7511,1002,1,5,12,224,6552,selesai
7512,147,1,3,7,317,2957,selesai
7513,1073,2,2,6,188,7166,selesai
7514,1096,3,6,11,143,5945,selesai
7515,365,1,1,4,151,7120,selesai
7516,344,1,4,8,444,9049,selesai
7517,851,1,4,10,434,8894,selesai
7518,568,3,2,3,355,3884,pending
7519,981,1,3,2,278,3896,pending
7520,910,3,6,12,249,8327,selesai
7521,558,3,1,16,398,1243,selesai
7522,575,1,1,18,210,1079,selesai
7523,510,3,3,12,296,4487,selesai
7524,211,1,2,8,21,4525,pending
7525,359,2,2,9,488,3298,selesai
7526,74,3,4,7,17,5403,selesai
7527,405,2,2,16,307,6445,selesai
7528,1006,2,1,13,105,2772,pending
7529,128,1,1,15,324,7313,selesai
7530,389,1,6,20,166,3575,pending
7531,1040,1,3,5,367,8594,selesai
7532,20,1,2,16,177,8880,selesai
7533,90,1,5,3,167,2661,pending
7534,1005,1,1,17,75,9055,selesai
7535,871,1,6,19,390,5516,selesai
7536,535,3,2,4,359,3323,selesai
7537,740,1,2,13,359,6467,selesai
7538,119,2,1,8,321,8553,selesai
7539,41,1,1,14,51,2348,selesai
7540,211,2,4,16,280,1578,selesai
7541,965,1,3,7,54,3711,selesai
7542,591,3,3,16,200,6011,selesai
7543,276,1,4,6,149,2557,selesai
7544,403,2,4,13,376,2663,selesai
7545,621,1,5,11,127,6566,selesai
7546,122,2,1,5,97,484,selesai
7547,708,3,3,16,235,5046,selesai
7548,840,3,3,7,136,4964,selesai
7549,145,3,6,11,285,2288,selesai
7550,758,1,6,6,199,539,pending
7551,1037,1,4,2,136,7717,selesai
7552,499,3,2,16,193,8248,selesai
7553,674,1,5,4,275,4785,selesai
7554,703,1,1,20,477,5372,selesai
7555,489,1,2,20,86,3404,selesai
7556,1014,2,1,3,301,728,selesai
7557,16,2,5,16,252,9080,selesai
7558,1060,1,2,7,332,4596,selesai
7559,28,1,2,10,412,9187,selesai
7560,260,1,2,19,422,2234,selesai
7561,161,2,2,1,363,7266,pending
7562,318,2,4,1,103,3918,selesai
7563,1004,2,6,2,477,6588,selesai
7564,740,2,3,13,336,6017,selesai
7565,578,1,1,11,273,2957,selesai
7566,565,2,5,16,22,9668,selesai
7567,855,2,3,11,143,2990,selesai
7568,352,2,2,5,378,7164,selesai
7569,423,3,2,10,416,1116,selesai
7570,515,2,5,18,215,5283,pending
7571,893,2,4,7,367,120,selesai
7572,742,3,5,10,156,2494,selesai
7573,69,3,2,5,31,4206,selesai
7574,759,3,2,8,206,3090,selesai
7575,1043,1,5,19,169,6077,selesai
7576,481,1,2,12,76,5181,selesai
7577,723,3,2,12,59,4814,selesai
7578,130,1,6,19,254,4936,selesai
7579,788,1,3,13,79,3176,selesai
7580,912,2,4,16,61,1291,selesai
7581,248,1,2,11,481,3182,selesai
7582,128,3,3,8,327,7860,selesai
7583,741,1,4,17,136,1945,pending
7584,154,2,6,9,227,1242,selesai
7585,480,2,3,11,34,2444,selesai
7586,121,3,1,8,330,447,selesai
7587,704,2,5,20,141,4597,selesai
7588,258,2,4,18,391,9439,selesai
7589,954,3,4,2,126,7889,selesai
7590,877,1,2,17,306,9623,selesai
7591,706,3,3,1,107,6286,selesai
7592,140,2,3,13,101,1667,selesai
7593,1092,2,2,3,391,2887,selesai
7594,848,2,1,8,473,5440,pending
7595,383,2,3,18,225,8576,selesai
7596,983,3,5,20,58,9053,selesai
7597,90,3,4,2,390,9587,selesai
7598,524,1,1,18,246,8898,selesai
7599,8,1,2,10,328,3672,pending
7600,665,2,6,10,345,5600,selesai
7601,667,2,4,8,182,6589,pending
7602,1030,3,5,6,239,1387,selesai
7603,882,2,5,18,289,5014,selesai
7604,43,1,2,15,57,4830,selesai
7605,241,2,6,12,462,9902,selesai
7606,700,2,4,8,318,6026,selesai
7607,861,1,4,18,24,6220,selesai
7608,305,3,4,14,353,7967,selesai
7609,1009,1,4,10,47,9060,selesai
7610,1071,2,2,16,139,3756,selesai
7611,750,1,2,14,203,7628,selesai
7612,1066,3,6,17,361,2211,selesai
7613,154,2,4,5,336,5526,selesai
7614,150,3,3,3,14,6825,pending
7615,929,2,4,7,456,4859,selesai
7616,206,1,5,20,306,617,selesai
7617,570,3,3,1,292,5158,selesai
7618,583,2,2,12,163,3932,selesai
7619,389,2,5,13,217,8064,selesai
7620,877,1,6,14,263,5786,selesai
7621,318,1,2,20,302,2759,selesai
7622,968,1,5,8,105,3439,selesai
7623,50,3,2,6,131,4501,selesai
7624,426,2,3,5,106,5854,selesai
7625,870,3,2,7,366,8255,selesai
7626,882,2,3,15,287,7809,selesai
7627,384,3,2,9,467,303,selesai
7628,432,1,1,13,150,780,pending
7629,731,2,3,11,102,1637,selesai
7630,662,3,4,18,241,3953,selesai
7631,124,3,5,1,341,5888,selesai
7632,39,2,5,15,97,7059,selesai
7633,880,1,3,20,160,5422,selesai
7634,436,2,1,20,492,5741,selesai
7635,407,1,3,11,72,3839,selesai
7636,1083,3,2,20,239,4637,pending
7637,807,3,4,20,340,1670,pending
7638,969,2,2,6,182,2856,selesai
7639,827,1,4,2,337,6850,pending
7640,628,1,1,15,60,3338,selesai
7641,619,1,6,14,415,4318,selesai
7642,249,1,2,19,363,1064,pending
7643,466,2,5,19,360,3453,selesai
7644,382,2,5,14,80,1510,pending
7645,1016,2,1,9,262,6486,selesai
7646,688,1,6,16,314,5498,selesai
7647,444,1,1,4,141,1916,selesai
7648,681,2,6,1,365,5473,pending
7649,6,2,6,11,185,953,pending
7650,204,2,6,19,311,7405,selesai
7651,161,1,6,3,138,709,selesai
7652,1026,2,4,8,428,1852,selesai
7653,609,1,5,9,216,6147,selesai
7654,91,3,5,5,129,9651,selesai
7655,1059,3,3,20,426,9223,selesai
7656,636,2,6,15,453,1038,selesai
7657,608,3,2,3,462,8653,selesai
7658,311,3,1,9,41,8664,selesai
7659,1027,3,5,9,485,8495,selesai
7660,223,2,5,6,211,3849,selesai
7661,465,3,4,6,248,5055,selesai
7662,95,1,3,10,12,9284,selesai
7663,456,2,5,20,95,6240,pending
7664,257,2,2,7,297,3254,selesai
7665,20,2,2,4,369,1484,pending
7666,1063,1,6,13,66,9720,selesai
7667,666,3,4,14,122,9406,selesai
7668,543,1,5,16,357,365,selesai
7669,718,1,5,15,194,9746,selesai
7670,234,1,4,10,352,3609,selesai
7671,203,2,2,11,120,1461,selesai
7672,721,1,3,16,345,6146,selesai
7673,720,2,1,17,301,7362,pending
7674,285,3,1,10,272,4852,selesai
7675,430,1,4,18,59,8499,selesai
7676,809,1,2,11,210,1158,selesai
7677,899,3,1,6,311,502,selesai
7678,267,3,5,12,230,5932,pending
7679,261,2,6,12,58,8514,selesai
7680,1007,1,1,16,130,8750,selesai
7681,697,2,3,1,425,1359,pending
7682,896,1,3,16,218,5254,selesai
7683,758,2,6,7,269,721,selesai
7684,1044,2,2,19,161,8012,selesai
7685,913,1,4,7,453,8275,pending
7686,217,3,5,4,135,8830,selesai
7687,654,1,5,20,71,4439,selesai
7688,787,2,1,8,6,3525,selesai
7689,341,3,4,3,394,2710,selesai
7690,59,3,5,16,298,9902,pending
7691,720,1,2,11,448,4327,selesai
7692,693,3,4,9,193,2399,selesai
7693,285,3,1,19,292,7255,selesai
7694,4,2,4,5,106,2642,selesai
7695,50,1,4,20,273,6562,selesai
7696,700,3,4,3,296,2861,selesai
7697,143,3,2,1,183,4227,selesai
7698,133,3,2,8,170,4788,selesai
7699,576,1,5,1,495,9940,pending
7700,252,1,1,8,56,4836,selesai
7701,411,1,4,7,469,637,selesai
7702,349,2,2,15,94,9926,selesai
7703,821,3,4,12,391,4950,selesai
7704,365,2,1,11,264,9373,selesai
7705,12,2,5,17,248,649,selesai
7706,357,3,4,1,187,407,selesai
7707,541,1,6,17,286,7361,selesai
7708,768,3,2,5,337,115,selesai
7709,423,3,1,6,118,4771,pending
7710,402,1,4,1,213,6743,pending
7711,906,3,6,8,98,8787,pending
7712,726,3,1,18,328,3505,selesai
7713,500,2,4,5,244,3889,selesai
7714,615,1,4,8,290,1021,selesai
7715,437,2,2,19,211,1369,selesai
7716,889,1,5,9,238,4043,selesai
7717,637,1,3,15,481,8528,pending
7718,601,2,4,7,485,5896,selesai
7719,649,2,1,5,224,70,selesai
7720,998,2,5,20,335,1,selesai
7721,505,1,5,2,279,7524,selesai
7722,559,1,5,11,399,8972,selesai
7723,655,1,5,8,51,2178,selesai
7724,205,1,1,20,365,6693,selesai
7725,165,3,1,12,314,1588,selesai
7726,586,2,6,3,462,9749,selesai
7727,811,2,6,14,27,2041,selesai
7728,177,2,2,16,220,8197,selesai
7729,238,2,5,10,228,268,selesai
7730,151,2,1,1,117,764,pending
7731,839,1,6,12,248,4986,selesai
7732,1017,2,6,9,281,3887,selesai
7733,378,3,2,12,330,4623,selesai
7734,984,1,6,19,364,2052,selesai
7735,308,2,6,1,325,7700,selesai
7736,886,3,2,10,443,5758,selesai
7737,451,3,2,12,129,5754,selesai
7738,537,1,3,17,194,4524,selesai
7739,175,1,5,16,455,6498,selesai
7740,611,3,6,9,131,7761,selesai
7741,853,3,1,15,41,693,selesai
7742,399,1,5,15,57,533,selesai
7743,432,3,4,4,198,7579,selesai
7744,923,2,5,13,30,8813,selesai
7745,589,3,3,11,70,2736,pending
7746,1006,3,5,3,248,1525,selesai
7747,462,2,3,2,393,9906,selesai
7748,595,1,6,20,486,4780,selesai
7749,680,1,1,3,323,511,selesai
7750,972,1,6,15,228,2474,selesai
7751,265,3,4,2,55,688,selesai
7752,9,1,5,19,194,2865,selesai
7753,541,3,6,2,186,3628,selesai
7754,931,2,5,10,115,2884,selesai
7755,38,2,3,10,287,9454,selesai
7756,592,3,6,2,433,5230,selesai
7757,882,3,4,19,406,5323,selesai
7758,268,1,5,9,238,772,selesai
7759,668,1,6,3,364,3545,selesai
7760,662,2,6,18,253,5372,selesai
7761,369,2,2,3,283,3104,selesai
7762,615,3,1,12,286,4826,selesai
7763,911,2,4,8,153,9046,selesai
7764,435,1,4,17,92,802,selesai
7765,905,3,1,15,378,4713,selesai
7766,1080,3,1,15,184,1379,selesai
7767,200,2,2,19,453,8584,selesai
7768,216,3,1,3,143,6456,selesai
7769,349,3,2,19,496,473,selesai
7770,741,2,2,10,430,8874,selesai
7771,1023,1,4,1,473,2909,selesai
7772,559,3,4,15,199,4675,pending
7773,491,3,5,5,163,6476,selesai
7774,42,2,3,17,112,3087,selesai
7775,853,3,1,5,290,2132,selesai
7776,281,2,2,9,124,718,selesai
7777,919,1,4,10,456,9623,pending
7778,447,1,5,17,328,3929,selesai
7779,305,1,3,12,76,3530,selesai
7780,193,1,6,19,363,5321,selesai
7781,815,3,3,12,418,3215,selesai
7782,973,2,1,10,435,922,selesai
7783,736,3,6,1,191,9180,selesai
7784,951,2,5,16,18,1859,selesai
7785,83,2,3,3,295,8184,selesai
7786,959,1,4,16,164,2024,selesai
7787,984,3,3,8,104,2173,selesai
7788,3,2,3,16,113,3624,selesai
7789,367,2,1,16,315,2850,selesai
7790,234,2,6,2,186,2301,selesai
7791,972,2,4,17,305,2263,selesai
7792,120,1,3,18,216,5939,selesai
7793,228,3,6,4,416,2798,selesai
7794,470,3,4,15,440,5661,pending
7795,163,2,1,4,486,1438,selesai
7796,890,1,1,11,95,3046,selesai
7797,1054,2,2,10,205,8332,selesai
7798,437,3,3,16,439,6095,selesai
7799,870,1,3,5,301,6450,selesai
7800,912,3,5,9,428,3126,selesai
7801,367,2,4,18,187,91,selesai
7802,662,1,4,4,278,7718,selesai
7803,842,1,6,13,128,5523,selesai
7804,175,2,3,9,168,5620,selesai
7805,443,3,3,10,382,1297,selesai
7806,166,3,4,11,305,7113,selesai
7807,511,1,6,12,491,9733,pending
7808,832,2,6,17,145,2881,selesai
7809,821,2,2,10,312,6651,selesai
7810,744,1,4,19,177,8538,selesai
7811,1077,2,5,5,53,6793,selesai
7812,495,3,3,15,77,8051,selesai
7813,371,1,6,7,298,5474,selesai
7814,196,2,5,11,246,1983,selesai
7815,539,2,4,1,297,2264,selesai
7816,733,2,1,3,201,7535,selesai
7817,181,1,3,17,158,4805,selesai
7818,78,1,5,15,135,927,selesai
7819,70,2,1,2,153,4313,selesai
7820,377,1,6,14,97,1551,selesai
7821,963,2,2,6,356,6284,selesai
7822,637,3,2,12,253,2881,selesai
7823,115,3,3,12,267,866,selesai
7824,495,1,3,20,320,1731,selesai
7825,336,2,6,8,213,2888,pending
7826,826,2,1,13,87,1268,selesai
7827,72,1,4,17,305,3664,selesai
7828,969,1,2,4,426,4561,selesai
7829,249,1,5,14,432,4798,pending
7830,44,2,1,12,80,7970,selesai
7831,459,2,5,19,433,5058,selesai
7832,335,2,2,12,124,3210,pending
7833,223,3,3,6,345,1303,pending
7834,396,1,4,1,216,6471,selesai
7835,1094,2,4,14,75,5195,selesai
7836,1090,1,2,9,148,7197,pending
7837,1008,3,4,13,96,1068,selesai
7838,655,3,1,6,51,2133,selesai
7839,756,2,1,12,368,9669,selesai
7840,171,3,1,2,132,51,selesai
7841,1064,3,3,10,120,7377,pending
7842,413,2,2,19,168,9421,selesai
7843,389,1,3,9,132,7815,selesai
7844,1052,2,5,7,155,599,selesai
7845,459,1,4,2,348,7295,selesai
7846,951,2,5,20,171,7950,pending
7847,418,2,5,4,176,9029,selesai
7848,709,3,3,8,426,5028,selesai
7849,540,2,4,10,138,3917,selesai
7850,544,1,6,9,481,5910,selesai
7851,868,2,6,5,49,150,selesai
7852,737,2,1,12,90,6120,selesai
7853,725,1,5,14,112,3353,selesai
7854,647,2,1,4,317,823,selesai
7855,107,2,4,8,435,2610,selesai
7856,449,3,4,14,210,7825,selesai
7857,659,2,1,10,245,8007,selesai
7858,1010,2,5,8,119,7040,selesai
7859,595,3,2,19,471,9530,selesai
7860,166,1,1,6,112,8521,pending
7861,1080,1,3,17,410,8063,selesai
7862,275,3,5,16,350,3024,selesai
7863,13,1,1,13,93,4686,selesai
7864,256,3,1,13,471,5356,pending
7865,13,3,4,1,210,5621,selesai
7866,189,3,3,13,415,2791,selesai
7867,968,1,2,15,78,1564,selesai
7868,353,3,5,7,66,2552,selesai
7869,307,1,1,6,162,4748,selesai
7870,569,2,6,4,149,5783,selesai
7871,366,2,2,19,92,7331,selesai
7872,965,1,1,19,264,5432,selesai
7873,132,3,1,16,312,7448,selesai
7874,323,3,3,4,181,3352,selesai
7875,803,1,5,7,57,3549,selesai
7876,794,3,3,8,358,2067,selesai
7877,649,2,3,16,252,5609,selesai
7878,734,3,5,10,75,2926,selesai
7879,706,2,4,5,87,5769,selesai
7880,709,2,6,19,266,3420,selesai
7881,1063,1,5,12,413,6979,selesai
7882,562,2,6,2,271,5097,selesai
7883,269,2,2,14,152,2811,selesai
7884,524,2,6,15,425,1309,pending
7885,961,2,4,13,147,3200,selesai
7886,117,2,2,6,114,618,selesai
7887,727,2,1,18,143,1695,pending
7888,941,3,2,2,478,4119,selesai
7889,12,3,6,10,205,9884,selesai
7890,191,2,3,9,469,2830,selesai
7891,756,3,1,15,278,2368,selesai
7892,472,1,5,1,185,4546,selesai
7893,764,1,5,8,119,3240,selesai
7894,748,1,2,20,336,9791,selesai
7895,648,3,5,17,225,5214,selesai
7896,25,3,4,15,121,4855,selesai
7897,411,2,1,11,435,9886,selesai
7898,67,2,3,12,286,7682,selesai
7899,44,1,2,14,80,8511,pending
7900,795,1,6,6,251,7218,selesai
7901,436,3,6,12,145,9281,selesai
7902,667,3,1,19,347,9103,selesai
7903,1086,3,5,18,15,6258,selesai
7904,239,1,3,12,470,294,selesai
7905,764,3,5,17,330,3416,selesai
7906,923,1,5,8,9,4053,pending
7907,708,2,5,5,146,698,selesai
7908,443,3,5,9,488,5184,selesai
7909,546,3,2,6,197,4156,selesai
7910,965,2,4,4,422,1604,selesai
7911,944,3,3,15,299,9166,pending
7912,426,3,4,8,151,1120,selesai
7913,63,1,6,20,131,7939,selesai
7914,996,2,2,11,396,6000,pending
7915,445,2,2,13,97,4897,selesai
7916,382,3,6,8,256,6007,selesai
7917,723,2,2,13,453,4489,pending
7918,137,3,2,11,452,1787,selesai
7919,715,1,2,12,12,8288,selesai
7920,666,3,4,4,406,827,selesai
7921,363,2,1,12,304,7983,selesai
7922,246,1,5,16,453,4390,selesai
7923,1056,1,3,15,168,4057,selesai
7924,490,3,5,5,457,2188,selesai
7925,128,3,6,8,224,2238,selesai
7926,749,1,3,12,84,2389,pending
7927,423,2,5,7,83,2104,selesai
7928,994,1,1,9,414,7305,selesai
7929,72,3,6,8,267,7998,selesai
7930,769,2,5,7,428,6477,selesai
7931,260,2,5,8,406,1995,selesai
7932,1090,1,3,10,392,2829,selesai
7933,567,3,4,7,275,862,selesai
7934,176,3,1,3,333,7750,selesai
7935,660,3,3,16,33,2463,selesai
7936,131,3,3,4,388,5523,pending
7937,422,3,4,11,37,1089,selesai
7938,308,2,5,4,473,3976,selesai
7939,1057,1,3,10,159,7408,selesai
7940,271,3,4,9,107,6558,selesai
7941,255,2,1,16,466,7540,selesai
7942,612,3,2,4,142,7252,pending
7943,557,2,4,10,383,4509,selesai
7944,804,1,2,3,255,343,selesai
7945,841,2,1,20,369,1613,selesai
7946,806,3,4,15,237,3875,selesai
7947,109,2,2,2,166,4654,selesai
7948,1029,3,2,15,36,7384,pending
7949,979,3,1,14,385,1453,selesai
7950,892,3,5,16,59,2199,selesai
7951,701,3,6,3,257,5321,selesai
7952,475,2,6,13,348,9889,selesai
7953,345,1,4,20,154,9387,selesai
7954,814,2,6,12,495,8526,selesai
7955,969,3,5,10,236,889,selesai
7956,927,1,2,5,209,5253,selesai
7957,293,2,1,3,346,5902,selesai
7958,162,3,3,7,480,892,selesai
7959,317,3,5,20,416,3588,selesai
7960,303,2,3,18,376,5117,selesai
7961,901,1,3,3,221,9092,selesai
7962,830,3,6,17,282,2639,selesai
7963,774,1,5,16,228,4646,selesai
7964,294,3,2,19,196,9786,selesai
7965,270,1,6,3,130,727,selesai
7966,1072,2,2,5,491,1255,selesai
7967,884,3,4,11,200,1977,selesai
7968,438,1,1,17,311,5247,selesai
7969,733,2,5,16,146,4272,selesai
7970,747,2,6,18,377,2046,pending
7971,18,1,1,6,482,2206,pending
7972,571,3,1,2,459,1462,selesai
7973,643,3,5,8,201,2767,selesai
7974,564,2,1,4,218,8976,selesai
7975,874,1,5,16,13,9807,selesai
7976,179,3,4,7,274,3180,selesai
7977,628,1,2,2,448,3823,selesai
7978,5,1,3,9,381,1242,pending
7979,1061,1,3,14,285,5710,selesai
7980,560,1,2,15,267,2169,selesai
7981,19,2,3,9,455,8137,pending
7982,607,3,2,20,296,1600,selesai
7983,336,2,3,9,201,1888,selesai
7984,365,2,2,17,262,7623,selesai
7985,790,2,4,15,103,8648,selesai
7986,97,3,1,7,484,2363,selesai
7987,309,2,6,20,145,3472,selesai
7988,1092,2,3,3,92,4846,selesai
7989,922,3,5,12,476,9904,selesai
7990,818,3,4,6,41,7004,selesai
7991,404,1,6,13,348,6967,selesai
7992,644,1,6,15,182,4950,selesai
7993,853,2,1,19,467,7996,selesai
7994,33,1,2,4,105,9052,selesai
7995,65,1,2,20,337,7523,selesai
7996,11,2,3,3,280,3483,selesai
7997,277,1,5,12,395,2640,selesai
7998,532,1,3,9,355,6821,selesai
7999,995,2,5,15,98,8737,selesai
8000,391,2,4,15,257,1893,selesai
8001,797,2,1,18,176,3522,selesai
8002,392,2,3,16,283,3311,selesai
8003,306,1,1,10,82,3977,selesai
8004,522,3,2,6,349,4878,selesai
8005,1072,1,2,1,376,5721,pending
8006,17,2,3,12,139,4699,selesai
